id,timestamp,x,y,z,nx,ny,nz,fx,fy,fz,frame_id,state_name
95,1756145273.474384,0.09999628654041764,-0.07453557114718551,0.07057795097351074,0.15319648328922686,0.34015300730782594,-0.9278075065051237,0.0,0.0,0.0,world,CONTROLLER_CONTACT
96,1756145273.474384,0.10476246429835187,-0.07506104698241502,0.07111823997497559,0.02652734130424417,0.31168224698483216,-0.9498160227527299,0.0,0.0,0.0,world,CONTROLLER_CONTACT
97,1756145273.474384,0.10974605228048,-0.07380015304107652,0.07116560180664062,-0.030908910060519088,0.27517043713956935,-0.9608984700806267,0.0,0.0,0.0,world,CONTROLLER_CONTACT
98,1756145273.474384,0.11524542587554559,-0.07419062262926099,0.07108236625671387,-0.006880374017382427,0.31273908608255907,-0.9498141526054593,0.0,0.0,0.0,world,CONTROLLER_CONTACT
99,1756145273.474384,0.11975505054029567,-0.07341620929104796,0.07091378295898437,0.0013141354562692645,0.3194898162655721,-0.9475887981348204,0.0,0.0,0.0,world,CONTROLLER_CONTACT
100,1756145273.474384,0.12507554805944743,-0.07393751874014957,0.07091378295898437,-0.028424751368979637,0.2974160734271449,-0.9543247417817432,0.0,0.0,0.0,world,CONTROLLER_CONTACT
101,1756145273.474384,0.13037368192288407,-0.07442784511909682,0.07024108345031738,-0.08818800456483986,0.2708319757051133,-0.9585785918674258,0.0,0.0,0.0,world,CONTROLLER_CONTACT
102,1756145273.474384,0.13587515392166197,-0.07430427832049538,0.06993408950805664,0.031285505406901774,0.33837044086583556,-0.9404927761018128,0.0,0.0,0.0,world,CONTROLLER_CONTACT
103,1756145273.474384,0.1395110924553481,-0.07404968410517565,0.07083083152770996,0.02967283087253337,0.31367000992062666,-0.9490683052259221,0.0,0.0,0.0,world,CONTROLLER_CONTACT
104,1756145273.474384,0.145566300375741,-0.07378595103440305,0.07031600105285644,-0.0033050879177887703,0.3780824047367642,-0.9257660458357291,0.0,0.0,0.0,world,CONTROLLER_CONTACT
105,1756145273.474384,0.15085742572575103,-0.07420755392925195,0.0708222817993164,0.04126412089204303,0.23540230552714947,-0.971021640788458,0.0,0.0,0.0,world,CONTROLLER_CONTACT
